x,y,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,LOCAL_MONTH,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,MAX_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,LOCAL_DAY,ID,MIN_TEMPERATURE,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,TOTAL_RAIN,LOCAL_YEAR,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,MEAN_TEMPERATURE,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,STATION_NAME
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,31.2,,,7,,2016-07-18 00:00:00,,M,18,6158355.2016.7.18,18.7,,M,,2016,,0,,25,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,27,,,3.4,,2016-07-19 00:00:00,,M,19,6158355.2016.7.19,15.7,,M,,2016,,0,,21.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,27.6,,,3.1,,2016-07-20 00:00:00,,M,20,6158355.2016.7.20,14.5,,M,,2016,,0,,21.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,31.6,,,7.2,,2016-07-21 00:00:00,,M,21,6158355.2016.7.21,18.7,,M,,2016,,0,,25.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,35.5,,,10.5,,2016-07-22 00:00:00,,M,22,6158355.2016.7.22,21.5,,M,,2016,,0,,28.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,33.7,,,9.9,,2016-07-23 00:00:00,,M,23,6158355.2016.7.23,22,,M,,2016,,0,,27.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,26.1,,,6.2,,2016-07-24 00:00:00,,M,24,6158355.2016.7.24,22.2,,M,,2016,,0,,24.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,16.4,7,,M,6158355,,,ON,32,,,8.6,,2016-07-25 00:00:00,,M,25,6158355.2016.7.25,21.2,,M,,2016,,0,,26.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,29,,,5.8,,2016-07-26 00:00:00,,M,26,6158355.2016.7.26,18.6,,M,,2016,,0,,23.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.4,7,,M,6158355,,,ON,33.9,,,8.8,,2016-07-27 00:00:00,,M,27,6158355.2016.7.27,19.6,,M,,2016,,0,,26.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,29.3,,,7.4,,2016-07-28 00:00:00,,M,28,6158355.2016.7.28,21.4,,M,,2016,,0,,25.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.9,7,,M,6158355,,,ON,27.2,,,5.1,,2016-07-29 00:00:00,,M,29,6158355.2016.7.29,19,,M,,2016,,0,,23.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,7,,M,6158355,,,ON,26,,,4.6,,2016-07-30 00:00:00,,M,30,6158355.2016.7.30,19.2,,M,,2016,,0,,22.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4,7,,M,6158355,,,ON,24.1,,,3.8,,2016-07-31 00:00:00,,M,31,6158355.2016.7.31,19.4,,M,,2016,,0,,21.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,27.6,,,5.8,,2016-08-01 00:00:00,,M,1,6158355.2016.8.1,20,,M,,2016,,0,,23.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,28.4,,,5.8,,2016-08-02 00:00:00,,M,2,6158355.2016.8.2,19.2,,M,,2016,,0,,23.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,29.2,,,6.4,,2016-08-03 00:00:00,,M,3,6158355.2016.8.3,19.5,,M,,2016,,0,,24.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,32.2,,,8.4,,2016-08-04 00:00:00,,M,4,6158355.2016.8.4,20.5,,M,,2016,,0,,26.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,31.3,,,9.4,,2016-08-05 00:00:00,,M,5,6158355.2016.8.5,23.4,,M,,2016,,0,,27.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,30.2,,,6.8,,2016-08-06 00:00:00,,M,6,6158355.2016.8.6,19.4,,M,,2016,,0,,24.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,28.8,,,5.7,,2016-08-07 00:00:00,,M,7,6158355.2016.8.7,18.6,,M,,2016,,0,,23.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,28.7,,,5.6,,2016-08-08 00:00:00,,M,8,6158355.2016.8.8,18.5,,M,,2016,,0,,23.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,31.5,,,7.3,,2016-08-09 00:00:00,,M,9,6158355.2016.8.9,19,,M,,2016,,0,,25.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,33.9,,,10.2,,2016-08-10 00:00:00,,M,10,6158355.2016.8.10,22.5,,M,,2016,,0,,28.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,32.8,,,9.7,,2016-08-11 00:00:00,,M,11,6158355.2016.8.11,22.6,,M,,2016,,0,,27.7,,,M,TORONTO CITY
-79.4,43.666666666666664,M,M,,,8,,M,6158355,,E,ON,,,,,M,2016-08-12 00:00:00,,M,12,6158355.2016.8.12,25,,M,,2016,,,M,,,M,M,TORONTO CITY
-79.4,43.666666666666664,,,,19.2,8,,M,6158355,,,ON,29.5,,,8,,2016-08-13 00:00:00,,M,13,6158355.2016.8.13,22.5,,M,,2016,,0,,26,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,28.8,,,6.6,,2016-08-14 00:00:00,,M,14,6158355.2016.8.14,20.4,,M,,2016,,0,,24.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.2,8,,M,6158355,,,ON,25.8,,,4.2,,2016-08-15 00:00:00,,M,15,6158355.2016.8.15,18.5,,M,,2016,,0,,22.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,16.2,8,,M,6158355,,,ON,28.5,,,5.9,,2016-08-16 00:00:00,,M,16,6158355.2016.8.16,19.2,,M,,2016,,0,,23.9,,,M,TORONTO CITY
-79.4,43.666666666666664,M,M,,,8,,M,6158355,,M,ON,26.6,,,,M,2016-08-17 00:00:00,,M,17,6158355.2016.8.17,,,M,,2016,,,E,,,M,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,27.7,,,6,,2016-08-18 00:00:00,,M,18,6158355.2016.8.18,20.2,,M,,2016,,0,,24,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,29.8,,,7.1,,2016-08-19 00:00:00,,M,19,6158355.2016.8.19,20.3,,M,,2016,,0,,25.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.4,8,,M,6158355,,,ON,31.2,,,8.1,,2016-08-20 00:00:00,,M,20,6158355.2016.8.20,20.9,,M,,2016,,0,,26.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2,8,,M,6158355,,,ON,27.2,,,4.3,,2016-08-21 00:00:00,,M,21,6158355.2016.8.21,17.3,,M,,2016,,0,,22.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,24.5,,,1.3,,2016-08-22 00:00:00,,M,22,6158355.2016.8.22,14.1,,M,,2016,,0,,19.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,27.7,,,3.8,,2016-08-23 00:00:00,,M,23,6158355.2016.8.23,15.8,,M,,2016,,0,,21.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,29.1,,,5.4,,2016-08-24 00:00:00,,M,24,6158355.2016.8.24,17.6,,M,,2016,,0,,23.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,12.4,8,,M,6158355,,,ON,31.2,,,8.2,,2016-08-25 00:00:00,,M,25,6158355.2016.8.25,21.2,,M,,2016,,0,,26.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,29.9,,,6.8,,2016-08-26 00:00:00,,M,26,6158355.2016.8.26,19.7,,M,,2016,,0,,24.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,26.6,,,4.4,,2016-08-27 00:00:00,,M,27,6158355.2016.8.27,18.1,,M,,2016,,0,,22.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,30.7,,,7.7,,2016-08-28 00:00:00,,M,28,6158355.2016.8.28,20.7,,M,,2016,,0,,25.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,26.5,,,4.2,,2016-08-29 00:00:00,,M,29,6158355.2016.8.29,17.9,,M,,2016,,0,,22.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,8,,M,6158355,,,ON,28.8,,,5.4,,2016-08-30 00:00:00,,M,30,6158355.2016.8.30,18,,M,,2016,,0,,23.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.3,8,,M,6158355,,,ON,28.4,,,5.3,,2016-08-31 00:00:00,,M,31,6158355.2016.8.31,18.1,,M,,2016,,0,,23.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,24,,,2,,2016-09-01 00:00:00,,M,1,6158355.2016.9.1,16,,M,,2016,,0,,20,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,23.7,,,1,,2016-09-02 00:00:00,,M,2,6158355.2016.9.2,14.3,,M,,2016,,0,,19,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,23.3,,,1.2,,2016-09-03 00:00:00,,M,3,6158355.2016.9.3,15.1,,M,,2016,,0,,19.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,23.8,,,1.1,,2016-09-04 00:00:00,,M,4,6158355.2016.9.4,14.3,,M,,2016,,0,,19.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,29.1,,,4.6,,2016-09-05 00:00:00,,M,5,6158355.2016.9.5,16.1,,M,,2016,,0,,22.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,30.7,,,7.1,,2016-09-06 00:00:00,,M,6,6158355.2016.9.6,19.5,,M,,2016,,0,,25.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,29.3,9,,M,6158355,,,ON,34.1,,,9.6,,2016-09-07 00:00:00,,M,7,6158355.2016.9.7,21.1,,M,,2016,,0,,27.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.3,9,,M,6158355,,,ON,30.3,,,8.4,,2016-09-08 00:00:00,,M,8,6158355.2016.9.8,22.4,,M,,2016,,0,,26.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,28.1,,,6.3,,2016-09-09 00:00:00,,M,9,6158355.2016.9.9,20.4,,M,,2016,,0,,24.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.6,9,,M,6158355,,,ON,28.8,,,6,,2016-09-10 00:00:00,,M,10,6158355.2016.9.10,19.1,,M,,2016,,0,,24,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,23.3,,,0.8,,2016-09-11 00:00:00,,M,11,6158355.2016.9.11,14.3,,M,,2016,,0,,18.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,23.8,,,0.5,,2016-09-12 00:00:00,,M,12,6158355.2016.9.12,13.1,,M,,2016,,0,,18.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,27.4,,,3.4,,2016-09-13 00:00:00,,M,13,6158355.2016.9.13,15.4,,M,,2016,,0,,21.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,23.1,,,0.9,,2016-09-14 00:00:00,,M,14,6158355.2016.9.14,14.6,,M,,2016,,0,,18.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,19.8,,,0,,2016-09-15 00:00:00,,M,15,6158355.2016.9.15,11.8,,M,,2016,,2.2,,15.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,22.7,,,0.1,,2016-09-16 00:00:00,,M,16,6158355.2016.9.16,13.4,,M,,2016,,0,,18.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,10.9,9,,M,6158355,,,ON,22.5,,,2.9,,2016-09-17 00:00:00,,M,17,6158355.2016.9.17,19.3,,M,,2016,,0,,20.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,25.3,,,3.6,,2016-09-18 00:00:00,,M,18,6158355.2016.9.18,17.8,,M,,2016,,0,,21.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,25.7,,,3.1,,2016-09-19 00:00:00,,M,19,6158355.2016.9.19,16.5,,M,,2016,,0,,21.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,28,,,4.5,,2016-09-20 00:00:00,,M,20,6158355.2016.9.20,16.9,,M,,2016,,0,,22.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,26.6,,,2.7,,2016-09-21 00:00:00,,M,21,6158355.2016.9.21,14.7,,M,,2016,,0,,20.7,,,M,TORONTO CITY
-79.4,43.666666666666664,M,M,,,9,,M,6158355,,E,ON,,,,,M,2016-09-22 00:00:00,,M,22,6158355.2016.9.22,16.9,,M,,2016,,,M,,,M,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.2,9,,M,6158355,,,ON,23.2,,,0,,2016-09-23 00:00:00,,M,23,6158355.2016.9.23,12.3,,M,,2016,,0.2,,17.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,18.7,,,0,,2016-09-24 00:00:00,,M,24,6158355.2016.9.24,9.7,,M,,2016,,3.8,,14.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,17,,,0,,2016-09-25 00:00:00,,M,25,6158355.2016.9.25,10,,M,,2016,,4.5,,13.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,10.1,9,,M,6158355,,,ON,18.2,,,0,,2016-09-26 00:00:00,,M,26,6158355.2016.9.26,13.6,,M,,2016,,2.1,,15.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,21.2,,,0,,2016-09-27 00:00:00,,M,27,6158355.2016.9.27,10.7,,M,,2016,,2,,16,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,22.4,,,0.5,,2016-09-28 00:00:00,,M,28,6158355.2016.9.28,14.6,,M,,2016,,0,,18.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.1,9,,M,6158355,,,ON,18.2,,,0,,2016-09-29 00:00:00,,M,29,6158355.2016.9.29,14.2,,M,,2016,,1.8,,16.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,9,,M,6158355,,,ON,19.1,,,0,,2016-09-30 00:00:00,,M,30,6158355.2016.9.30,13.9,,M,,2016,,1.5,,16.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.2,10,,M,6158355,,,ON,16.5,,,0,,2016-10-01 00:00:00,,M,1,6158355.2016.10.1,13.4,,M,,2016,,3,,15,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.8,10,,M,6158355,,,ON,19.8,,,0,,2016-10-02 00:00:00,,M,2,6158355.2016.10.2,14.9,,M,,2016,,0.6,,17.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,18.3,,,0,,2016-10-03 00:00:00,,M,3,6158355.2016.10.3,13.8,,M,,2016,,1.9,,16.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,19.6,,,0,,2016-10-04 00:00:00,,M,4,6158355.2016.10.4,16,,M,,2016,,0.2,,17.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,20.2,,,0,,2016-10-05 00:00:00,,M,5,6158355.2016.10.5,14.8,,M,,2016,,0.5,,17.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,22.8,,,1.8,,2016-10-06 00:00:00,,M,6,6158355.2016.10.6,16.7,,M,,2016,,0,,19.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,22.4,,,1,,2016-10-07 00:00:00,,M,7,6158355.2016.10.7,15.5,,M,,2016,,0,,19,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.7,10,,M,6158355,,,ON,19.6,,,0,,2016-10-08 00:00:00,,M,8,6158355.2016.10.8,9,,M,,2016,,3.7,,14.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,13.4,,,0,,2016-10-09 00:00:00,,M,9,6158355.2016.10.9,6.3,,M,,2016,,8.1,,9.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,12.6,,,0,,2016-10-10 00:00:00,,M,10,6158355.2016.10.10,3.9,,M,,2016,,9.7,,8.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,17.5,,,0,,2016-10-11 00:00:00,,M,11,6158355.2016.10.11,5.9,,M,,2016,,6.3,,11.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,21.8,,,0,,2016-10-12 00:00:00,,M,12,6158355.2016.10.12,12.3,,M,,2016,,0.9,,17.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,19.8,,,0,,2016-10-13 00:00:00,,M,13,6158355.2016.10.13,6.3,,M,,2016,,4.9,,13.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,14.7,,,0,,2016-10-14 00:00:00,,M,14,6158355.2016.10.14,5.8,,M,,2016,,7.7,,10.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,18.8,,,0,,2016-10-15 00:00:00,,M,15,6158355.2016.10.15,10.3,,M,,2016,,3.4,,14.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,1.4,10,,M,6158355,,,ON,21.5,,,1.5,,2016-10-16 00:00:00,,M,16,6158355.2016.10.16,17.5,,M,,2016,,0,,19.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.9,10,,M,6158355,,,ON,20.1,,,0,,2016-10-17 00:00:00,,M,17,6158355.2016.10.17,15.6,,M,,2016,,0.1,,17.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,24.9,,,1.1,,2016-10-18 00:00:00,,M,18,6158355.2016.10.18,13.2,,M,,2016,,0,,19.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,19.7,,,0,,2016-10-19 00:00:00,,M,19,6158355.2016.10.19,11.4,,M,,2016,,2.4,,15.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,6,10,,M,6158355,,,ON,16.3,,,0,,2016-10-20 00:00:00,,M,20,6158355.2016.10.20,11.3,,M,,2016,,4.2,,13.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,5.2,10,,M,6158355,,,ON,11.7,,,0,,2016-10-21 00:00:00,,M,21,6158355.2016.10.21,6,,M,,2016,,9.1,,8.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,8.8,,,0,,2016-10-22 00:00:00,,M,22,6158355.2016.10.22,4.2,,M,,2016,,11.5,,6.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,13.9,,,0,,2016-10-23 00:00:00,,M,23,6158355.2016.10.23,4.7,,M,,2016,,8.7,,9.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,10.6,,,0,,2016-10-24 00:00:00,,M,24,6158355.2016.10.24,5.9,,M,,2016,,9.7,,8.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,8.5,,,0,,2016-10-25 00:00:00,,M,25,6158355.2016.10.25,4,,M,,2016,,11.7,,6.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,6.2,,,0,,2016-10-26 00:00:00,,M,26,6158355.2016.10.26,0.9,,M,,2016,,14.4,,3.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,9.6,10,,M,6158355,,,ON,6.6,,,0,,2016-10-27 00:00:00,,M,27,6158355.2016.10.27,1,,M,,2016,,14.2,,3.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,10.7,,,0,,2016-10-28 00:00:00,,M,28,6158355.2016.10.28,1.1,,M,,2016,,12.1,,5.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,19.8,,,0,,2016-10-29 00:00:00,,M,29,6158355.2016.10.29,10.7,,M,,2016,,2.7,,15.3,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.6,10,,M,6158355,,,ON,12,,,0,,2016-10-30 00:00:00,,M,30,6158355.2016.10.30,2.8,,M,,2016,,10.6,,7.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,10,,M,6158355,,,ON,9.5,,,0,,2016-10-31 00:00:00,,M,31,6158355.2016.10.31,2,,M,,2016,,12.2,,5.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,17.9,,,0,,2016-11-01 00:00:00,,M,1,6158355.2016.11.1,7,,M,,2016,,5.5,,12.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,4.2,11,,M,6158355,,,ON,19.4,,,0,,2016-11-02 00:00:00,,M,2,6158355.2016.11.2,12.5,,M,,2016,,2,,16,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,21,11,,M,6158355,,,ON,14.4,,,0,,2016-11-03 00:00:00,,M,3,6158355.2016.11.3,7.1,,M,,2016,,7.2,,10.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,12.1,,,0,,2016-11-04 00:00:00,,M,4,6158355.2016.11.4,4.3,,M,,2016,,9.8,,8.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,16.1,,,0,,2016-11-05 00:00:00,,M,5,6158355.2016.11.5,7.3,,M,,2016,,6.3,,11.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,12.4,,,0,,2016-11-06 00:00:00,,M,6,6158355.2016.11.6,6.3,,M,,2016,,8.6,,9.4,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,15.6,,,0,,2016-11-07 00:00:00,,M,7,6158355.2016.11.7,5.3,,M,,2016,,7.5,,10.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0.8,11,,M,6158355,,,ON,15.8,,,0,,2016-11-08 00:00:00,,M,8,6158355.2016.11.8,6.5,,M,,2016,,6.8,,11.2,,,M,TORONTO CITY
-79.4,43.666666666666664,M,M,,,11,,M,6158355,,E,ON,,,,,M,2016-11-09 00:00:00,,M,9,6158355.2016.11.9,7,,M,,2016,,,M,,,M,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,16.5,,,0,,2016-11-10 00:00:00,,M,10,6158355.2016.11.10,1.9,,M,,2016,,8.8,,9.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,13,,,0,,2016-11-11 00:00:00,,M,11,6158355.2016.11.11,0.6,,M,,2016,,11.2,,6.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,10.1,,,0,,2016-11-12 00:00:00,,M,12,6158355.2016.11.12,-0.7,,M,,2016,,13.3,,4.7,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,12.5,,,0,,2016-11-13 00:00:00,,M,13,6158355.2016.11.13,3.1,,M,,2016,,10.2,,7.8,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,12.8,,,0,,2016-11-14 00:00:00,,M,14,6158355.2016.11.14,5.2,,M,,2016,,9,,9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,12.8,,,0,,2016-11-15 00:00:00,,M,15,6158355.2016.11.15,5,,M,,2016,,9.1,,8.9,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,13.8,,,0,,2016-11-16 00:00:00,,M,16,6158355.2016.11.16,6.5,,M,,2016,,7.8,,10.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,11.5,,,0,,2016-11-17 00:00:00,,M,17,6158355.2016.11.17,4.7,,M,,2016,,9.9,,8.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,17.6,,,0,,2016-11-18 00:00:00,,M,18,6158355.2016.11.18,7.3,,M,,2016,,5.5,,12.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,3.3,11,,M,6158355,,,ON,15.2,,,0,,2016-11-19 00:00:00,,M,19,6158355.2016.11.19,1.2,,M,,2016,,9.8,,8.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.6,11,,M,6158355,,,ON,2.7,,,0,,2016-11-20 00:00:00,,M,20,6158355.2016.11.20,-2.6,,M,,2016,,17.9,,0.1,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,1.4,,,0,,2016-11-21 00:00:00,,M,21,6158355.2016.11.21,-2.5,,M,,2016,,18.6,,-0.6,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,0,11,,M,6158355,,,ON,2.9,,,0,,2016-11-22 00:00:00,,M,22,6158355.2016.11.22,-2,,M,,2016,,17.5,,0.5,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.1,11,,M,6158355,,,ON,2.3,,,0,,2016-11-23 00:00:00,,M,23,6158355.2016.11.23,-2,,M,,2016,,17.8,,0.2,,,M,TORONTO CITY
-79.4,43.666666666666664,,,,2.2,11,,M,6158355,,,ON,4.4,,,0,,2016-11-24 00:00:00,,M,24,6158355.2016.11.24,2.3,,M,,2016,,14.6,,3.4,,,M,TORONTO CITY
